Date,Symbol,MarketCap,Rank
2019-12-14,MANA,26543223,113
2019-12-13,MANA,27521483,112
2019-12-12,MANA,27009845,112
2019-12-11,MANA,28922492,110
2019-12-10,MANA,28743758,109
2019-12-09,MANA,28067545,111
2019-12-08,MANA,28168758,111
2019-12-07,MANA,26415242,112
2019-12-06,MANA,26445495,113
2019-12-05,MANA,25935444,113
2019-12-04,MANA,25051930,115
2019-12-03,MANA,25600213,115
2019-12-02,MANA,25155261,115
2019-12-01,MANA,25741374,115
2019-11-30,MANA,26702747,115
2019-11-29,MANA,27626381,113
2019-11-28,MANA,26530753,114
2019-11-27,MANA,26012911,114
2019-12-04,NPXS,36609240,94
2019-11-26,MANA,23737075,117
2019-12-02,SXP,70768917,62
2019-12-01,SXP,72094223,62
2019-11-25,MANA,22687191,119
2019-11-24,MANA,21846807,119
2019-11-23,MANA,24741056,116
2019-11-22,MANA,24263092,117
2019-11-21,MANA,26308661,115
2019-11-20,MANA,28375314,117
2019-12-21,BTM,68398312,59
2019-11-19,MANA,28758326,121
2019-12-21,ZEN,57581372,71
2019-11-18,MANA,30642896,120
2019-11-17,MANA,31027275,119
2019-12-03,WAVES,58775616,75
2019-11-16,MANA,30590543,117
2019-11-15,MANA,30187070,118
2019-11-14,MANA,31338446,118
2019-11-13,MANA,31502608,117
2019-11-12,MANA,31334761,117
2019-11-11,MANA,31444198,114
2019-11-10,MANA,32281930,115
2019-12-21,VET,296778182,28
2019-11-09,MANA,31781302,114
2019-11-08,MANA,31612865,113
2019-11-07,MANA,33235710,112
2019-11-06,MANA,33229675,114
2019-11-05,MANA,33089569,115
2019-11-04,MANA,33283006,114
2019-11-03,MANA,32872707,114
2019-11-02,MANA,33143152,114
2019-11-01,MANA,33601699,110
2019-10-31,MANA,33357063,111
2019-10-30,MANA,32339861,111
2019-10-29,MANA,32977643,111
2019-10-28,MANA,33295794,109
2019-10-27,MANA,33564416,108
2019-10-26,MANA,34218065,106
2019-12-01,REN,31404964,110
2019-11-30,REN,32910251,108
2019-11-29,REN,33597483,108
2019-11-28,REN,32813050,106
2019-11-27,REN,33069674,107
2019-12-04,LSK,80610152,55
2019-12-25,TOMO,44096266,81
2019-12-24,TOMO,39251139,88
2019-12-23,TOMO,37704229,89
2019-12-22,TOMO,38057182,89
2019-11-26,REN,32835588,107
2019-11-25,REN,31647034,109
2020-02-04,GNT,44401712,99
2020-02-03,GNT,40901362,100
2019-12-26,XEM,286883465,29
2020-01-02,ETH,13902505466,2
2020-02-04,MANA,44381101,100
2019-12-27,MKR,427556221,25
2019-12-02,THETA,70110732,64
2019-12-01,THETA,68501612,64
2019-12-28,BTC,132659059740,1
2019-12-19,VSYS,77894493,56
2020-02-05,BTC,174983423933,1
2019-12-25,MOF,74062634,55
2019-12-24,MOF,74618673,55
2019-12-23,MOF,74216416,55
2019-12-22,MOF,74344502,56
2019-12-29,BTS,41212232,83
2019-12-04,KNC,32684745,103
2019-12-03,KNC,34139436,105
2019-12-02,KNC,30627758,110
2019-12-01,KNC,31981560,109
2019-11-30,KNC,31918248,109
2019-11-29,KNC,31666412,110
2019-11-28,KNC,29102532,112
2019-11-27,KNC,28102286,111
2019-11-26,KNC,25499300,114
2019-11-25,KNC,24337472,116
2019-11-24,KNC,25110661,115
2019-11-23,KNC,26652363,115
2019-11-22,KNC,25689672,115
2019-11-21,KNC,26625027,114
2019-11-20,KNC,29231380,116
2019-11-19,KNC,29073235,120
2019-11-18,KNC,28895977,123
2019-11-17,KNC,29878536,121
2019-11-16,KNC,29427370,119
2019-11-15,KNC,29292396,120
2019-11-14,KNC,30494035,120
2019-11-13,KNC,31350806,118
2019-11-12,KNC,30008934,119
2019-11-11,KNC,30524994,117
2019-11-10,KNC,30224685,119
2019-11-09,KNC,29501923,119
2019-11-08,KNC,29177525,117
2019-11-07,KNC,30165363,118
2019-11-06,KNC,30320497,119
2019-11-05,KNC,30728612,119
2019-11-04,KNC,30689471,118
2019-11-03,KNC,29973059,119
2019-11-02,KNC,30391119,119
2019-11-01,KNC,30082515,118
2019-10-31,KNC,29738088,117
2019-10-30,KNC,29724951,117
2019-10-29,KNC,30574775,115
2019-10-28,KNC,31057187,114
2019-10-27,KNC,30666581,114
2019-10-26,KNC,29178208,112
2019-10-25,KNC,29810428,110
2019-10-24,KNC,28126577,110
2019-12-02,LSK,81581658,54
2019-12-01,LSK,83472357,55
2019-10-23,KNC,27211066,111
2019-10-22,KNC,28842588,111
2019-10-21,KNC,30238846,110
2019-10-20,KNC,30783656,108
2019-12-03,SNT,38310920,92
2019-10-19,KNC,31164317,105
2019-10-18,KNC,31125427,105
2019-10-17,KNC,31953335,106
2019-10-16,KNC,30842705,108
2019-10-15,KNC,33026591,106
2019-10-14,KNC,33268963,106
2019-10-13,KNC,32405427,106
2019-10-12,KNC,32883190,106
2019-10-11,KNC,31661036,107
2019-10-10,KNC,33334728,106
2019-10-09,KNC,32747061,106
2019-10-08,KNC,33797265,104
2019-10-07,KNC,32630397,106
2019-10-06,KNC,31426511,107
2019-10-05,KNC,33366365,107
2019-10-04,KNC,31677662,110
2019-10-03,KNC,31118848,109
2019-10-02,KNC,31276924,108
2019-10-01,KNC,31155021,107
2019-09-30,KNC,32014845,104
2019-09-29,KNC,29715678,108
2019-09-28,KNC,31487597,105
2019-09-27,KNC,31002029,105
2019-09-26,KNC,29287223,107
2019-09-25,KNC,28343624,110
2019-09-24,KNC,27224347,112
2019-09-23,KNC,33873510,107
2019-09-22,KNC,34225075,108
2019-09-21,KNC,35663446,105
2019-09-20,KNC,38359341,102
2019-09-19,KNC,38368379,101
2019-09-18,KNC,40129220,98
2019-09-17,KNC,39044199,98
2019-09-16,KNC,36070624,101
2019-09-15,KNC,37114210,99
2019-09-14,KNC,37226238,100
2019-09-13,KNC,33324826,104
2019-09-12,KNC,33905213,105
2019-09-11,KNC,34138316,103
2019-09-10,KNC,32096197,108
2019-09-09,KNC,30121213,111
2019-09-08,KNC,30543952,111
2019-09-07,KNC,31095674,109
2019-09-06,KNC,30381194,108
2019-09-05,KNC,30426319,111
2019-09-04,KNC,27001700,116
2019-09-03,KNC,27359261,117
2019-09-02,KNC,27637948,113
2019-09-01,KNC,26809608,113
2019-08-31,KNC,27521834,113
2019-08-30,KNC,27466865,113
2019-08-29,KNC,26590890,114
2019-08-28,KNC,28099245,112
2019-08-27,KNC,30915139,111
2019-08-26,KNC,31533250,111
2019-08-25,KNC,31379767,111
2019-08-24,KNC,31286443,114
2019-08-23,KNC,31567646,113
2019-08-22,KNC,29953079,116
2019-08-21,KNC,29237378,114
2019-08-20,KNC,28486604,117
2019-08-19,KNC,26698024,119
2019-08-18,KNC,26322442,118
2019-08-17,KNC,25770985,118
2019-08-16,KNC,25663059,118
2019-08-15,KNC,24850130,119
2019-08-14,KNC,25709096,116
2019-08-13,KNC,27866371,117
2019-08-12,KNC,28359545,117
2019-08-11,KNC,28156511,117
2019-08-10,KNC,27242819,119
2019-08-09,KNC,27574830,118
2019-08-08,KNC,29178793,116
2019-08-07,KNC,29296001,116
2019-08-06,KNC,29708825,115
2019-08-05,KNC,31380110,112
2019-08-04,KNC,31427342,111
2019-08-03,KNC,31157914,113
2019-08-02,KNC,31195942,113
2019-08-01,KNC,31480175,113
2019-07-31,KNC,32638527,109
2019-07-30,KNC,33979056,109
2019-07-29,KNC,35743363,106
2019-07-28,KNC,31463259,109
2019-07-27,KNC,31103186,108
2019-07-26,KNC,32858346,110
2019-07-25,KNC,31376389,112
2019-07-24,KNC,30498878,112
2019-07-23,KNC,30401802,112
2019-07-22,KNC,31380080,112
2019-07-21,KNC,32170709,113
2019-07-20,KNC,32119388,113
2019-07-19,KNC,31101161,113
2019-07-18,KNC,29928493,114
2019-07-17,KNC,28134060,112
2019-07-16,KNC,27083576,111
2019-07-15,KNC,31986859,110
2019-07-14,KNC,31629229,111
2019-07-13,KNC,36438146,109
2019-07-12,KNC,37474932,109
2019-07-11,KNC,35887290,108
2019-07-10,KNC,39014236,109
2019-07-09,KNC,41536749,107
2019-07-08,KNC,41754939,108
2019-07-07,KNC,41771282,109
2019-07-06,KNC,40502556,109
2019-07-05,KNC,39920191,109
2019-07-04,KNC,40109008,109
2019-07-03,KNC,40791746,112
2019-07-02,KNC,41130361,107
2019-07-01,KNC,42528818,107
2019-06-30,KNC,41589458,108
2019-06-29,KNC,44327909,108
2019-06-28,KNC,43231828,107
2019-06-27,KNC,39998271,109
2019-06-26,KNC,44368090,108
2019-06-25,KNC,45396128,107
2019-06-24,KNC,45720475,106
2019-06-23,KNC,44400494,107
2019-06-22,KNC,42808261,107
2019-06-21,KNC,41746320,107
2019-06-20,KNC,43564633,107
2019-06-19,KNC,45446258,107
2019-06-18,KNC,43807132,105
2019-06-17,KNC,45709859,105
2019-06-16,KNC,44713190,104
2019-06-15,KNC,44704423,103
2019-06-14,KNC,43738887,102
2019-06-13,KNC,44649189,103
2019-06-12,KNC,45783809,103
2019-06-11,KNC,46476153,99
2019-06-10,KNC,44838241,101
2019-06-09,KNC,43049222,100
2019-06-08,KNC,44334327,100
2019-06-07,KNC,43840850,100
2019-06-06,KNC,42746589,99
2019-06-05,KNC,41144672,100
2019-06-04,KNC,41601965,99
2019-06-03,KNC,42778264,97
2019-06-02,KNC,45801536,98
2019-06-01,KNC,44264237,99
2019-12-02,CHZ,42718731,89
2019-12-01,CHZ,41803688,91
2019-05-31,KNC,45570264,98
2019-05-30,KNC,43697561,98
2019-05-29,KNC,47323211,97
2019-05-28,KNC,48118487,95
2019-05-27,KNC,47981243,92
2019-05-26,KNC,47157687,93
2019-05-25,KNC,47277457,92
2019-05-24,KNC,47497982,93
2019-05-23,KNC,47500166,93
2019-05-22,KNC,43482813,94
2019-05-21,KNC,45456766,94
2019-05-20,KNC,44580804,96
2019-05-19,KNC,42960039,97
2019-05-18,KNC,40477535,96
2019-05-17,KNC,41396697,96
2019-05-16,KNC,42995331,96
2019-05-15,KNC,45831647,94
2019-05-14,KNC,40909244,97
2019-05-13,KNC,35567668,102
2019-05-12,KNC,35606260,99
2019-05-11,KNC,37122307,99
2019-05-10,KNC,34497958,100
2019-12-03,HT,710706020,17
2019-05-09,KNC,33719492,100
2019-05-08,KNC,35930208,99
2019-05-07,KNC,35976096,98
2019-05-06,KNC,37913263,98
2019-05-05,KNC,37176947,97
2019-05-04,KNC,37144906,97
2019-05-03,KNC,37425979,97
2019-05-02,KNC,37108741,97
2019-05-01,KNC,37424810,97
2019-04-30,KNC,37927467,97
2019-04-29,KNC,36122037,96
2019-04-28,KNC,38880144,96
2019-04-27,KNC,37956117,96
2019-04-26,KNC,36873352,96
2019-04-25,KNC,38652295,95
2019-04-24,KNC,40115754,97
2019-04-23,KNC,44093110,95
2019-04-22,KNC,46068973,93
2019-04-21,KNC,47499769,91
2019-04-20,KNC,50156390,91
2019-04-19,KNC,44904242,93
2019-04-18,KNC,44854893,95
2019-04-17,KNC,44212127,91
2019-04-16,KNC,44527323,90
2019-04-15,KNC,44038515,90
2019-04-14,KNC,46433619,90
2019-04-13,KNC,44907935,90
2019-04-12,KNC,45597363,92
2019-04-11,KNC,45936299,92
2019-04-10,KNC,46096379,92
2019-04-09,KNC,46218443,91
2019-04-08,KNC,46819063,93
2019-04-07,KNC,48433822,92
2019-04-06,KNC,47199346,90
2019-04-05,KNC,47293032,91
2019-04-04,KNC,47554431,90
2019-04-03,KNC,46594121,90
2019-04-02,KNC,48825341,93
2019-04-01,KNC,46584696,90
2019-03-31,KNC,46187229,90
2019-03-30,KNC,45777733,89
2019-03-29,KNC,46677426,87
2019-03-28,KNC,44263827,89
2019-03-27,KNC,43722167,92
2019-03-26,KNC,42966153,89
2019-03-25,KNC,41246494,88
2019-03-24,KNC,42592908,89
2019-03-23,KNC,43565046,89
2019-03-22,KNC,43837388,90
2019-03-21,KNC,43637830,89
2019-03-20,KNC,42575037,91
2019-03-19,KNC,41813514,93
2019-03-18,KNC,41133381,92
2019-03-17,KNC,38840686,93
2019-03-16,KNC,39405631,93
2019-03-15,KNC,40562389,92
2019-03-14,KNC,38237637,93
2019-03-13,KNC,40004975,91
2019-03-12,KNC,41548916,90
2019-03-11,KNC,40404307,88
2019-03-10,KNC,47288765,83
2019-03-09,KNC,55343933,75
2019-03-08,KNC,39410048,90
2019-12-03,XVG,63572279,70
2019-03-07,KNC,27869574,99
2019-03-06,KNC,26853573,101
2019-03-05,KNC,27030447,100
2019-03-04,KNC,25507971,100
2019-03-03,KNC,27187061,99
2019-03-02,KNC,28932836,99
2019-03-01,KNC,31779724,97
2019-02-28,KNC,24426000,102
2019-02-27,KNC,24674306,101
2019-02-26,KNC,25722879,101
2019-02-25,KNC,23493617,102
2019-02-24,KNC,22470694,101
2019-02-23,KNC,24939983,101
2019-02-22,KNC,24983676,101
2019-02-21,KNC,22985611,101
2019-02-20,KNC,23919692,101
2019-02-19,KNC,23168274,101
2019-02-18,KNC,24054794,101
2019-02-17,KNC,22662086,101
2019-02-16,KNC,23320026,100
2019-02-15,KNC,20526439,101
2019-02-14,KNC,20461255,101
2019-02-13,KNC,20615340,101
2019-02-12,KNC,20848780,101
2019-02-11,KNC,21342165,101
2019-02-10,KNC,22236167,101
2019-02-09,KNC,20259054,102
2019-02-08,KNC,20071950,101
2019-02-07,KNC,18786568,100
2019-02-06,KNC,18381472,101
2019-02-05,KNC,18207126,102
2019-02-04,KNC,18523059,102
2019-02-03,KNC,18381704,103
2019-12-04,TRX,962101784,12
2019-02-02,KNC,18802835,103
2019-12-02,ZRX,149459653,39
2019-12-01,ZRX,157089294,39
2019-12-03,ABBC,94326010,50
2019-12-03,REP,116082132,45
2019-12-04,TUSD,158451904,38
2019-12-04,CRPT,35705933,97
2019-02-03,SOLVE,23010634,94.5
2019-02-02,SOLVE,23184845,95.5
2019-12-31,ZEC,230201115,32
2020-02-05,ETH,22379510312,2
2019-12-21,LEO,860033352,14
2019-12-19,USDT,4143245799,4
2020-02-05,XRP,12124855856,3
2019-12-30,DOGE,252057916,31
2020-02-05,BCH,8072301019,4
2019-12-19,SC,58210445,73
2019-12-30,MAID,33327923,95
2019-12-27,KCS,77296874,54
2019-12-18,DGD,34846319,95
2019-12-17,DGD,31507375,95
2019-12-16,DGD,36609473,90
2019-12-15,DGD,37657744,89
2019-12-14,DGD,39344353,88
2019-12-13,DGD,39512874,90
2019-12-12,DGD,39315297,90
2019-12-11,DGD,38098405,90
2019-12-10,DGD,39087239,90
2019-12-09,DGD,34563989,101
2019-12-08,DGD,34988481,100
2019-12-07,DGD,33876893,102
2019-12-06,DGD,33858072,103
2019-12-05,DGD,34848113,99
2020-02-05,BSV,5457622454,5
2019-12-30,BCD,61063544,66
2019-12-25,XLM,871192763,13
2019-12-24,XLM,904138193,12
2019-12-23,XLM,899434823,12
2019-12-22,XLM,948508444,12
2020-02-05,USDT,4655543935,6
2020-01-05,DASH,476326526,24
2020-02-05,LTC,4640906808,7
2019-12-19,ALGO,111274700,43
2020-02-05,EOS,4298039991,8
2020-02-14,RLC,58556903,94
2019-12-26,NEXO,51384721,74
2020-02-05,BNB,2988645526,9
2020-02-24,LINK,1369785416,14
2020-02-14,ABBC,57567211,95
2020-02-05,ADA,1535683141,10
2020-02-24,TRX,1324236925,15
2020-02-14,QNT,56610884,96
2020-02-05,XTZ,1486335955,11
2019-12-26,SXP,68770891,58
2020-02-24,ETC,1086726640,17
2020-02-14,REN,55192594,99
2020-02-05,ETC,1435093288,12
2020-01-04,LTC,2763617782,6
2019-12-21,SNT,32577130,101
2019-12-21,USDT,4131700084,4
2020-01-03,LTC,2705193552,6
2019-12-30,CENNZ,100125506,46
2020-02-24,HT,1087957732,16
2020-02-14,NPXS,55386205,98
2020-02-05,TRX,1385387820,13
2020-01-05,DGTX,31296464,102
2019-12-29,DGB,69388862,58
2020-01-04,DGTX,30740073,103
2020-01-03,DGTX,30754543,101
2020-01-02,DGTX,29243160,102
2020-01-01,DGTX,29977024,103
2019-12-31,DGTX,29463679,104
2019-12-30,DGTX,29313417,106
2019-12-29,DGTX,30388668,103
2019-12-28,DGTX,28648280,105
2019-12-25,ENJ,59753989,68
2019-12-24,ENJ,61669324,66
2019-12-23,ENJ,60872680,66
2019-12-22,ENJ,64027493,70
2019-12-27,DGTX,28390294,107
2019-12-26,DGTX,28032988,109
2019-12-25,DGTX,29398160,103
2019-12-24,DGTX,30131189,103
2019-12-23,DGTX,30135481,103
2019-12-22,DGTX,30938169,104
2019-12-21,DGTX,30200973,106
2019-12-20,DGTX,31751595,102
2020-01-01,ONT,335627663,27
2019-12-19,DGTX,29705333,106
2019-12-18,DGTX,30485096,104
2019-12-17,DGTX,27183240,105
2019-12-21,XMR,790648468,15
2019-12-16,DGTX,29056029,104
2019-12-30,HT,673517976,17
2019-12-15,DGTX,29866199,107
2019-12-14,DGTX,29861155,107
2019-12-13,DGTX,29648150,107
2019-12-12,DGTX,30124561,106
2019-12-11,DGTX,29277492,109
2019-12-10,DGTX,30697401,106
2019-12-09,DGTX,30879848,108
2019-12-08,DGTX,33448302,103
2019-12-07,DGTX,33760195,103
2019-12-06,DGTX,33935502,102
2019-12-05,DGTX,33892074,102
2020-02-24,DASH,967961157,18
2020-02-05,XLM,1378865162,14
2020-02-14,RIF,55404550,97
2020-01-05,OKB,107211336,43
2020-01-01,RIF,31652498,100
2019-12-26,LEO,838991839,15
2019-12-19,EKT,71787428,58
2019-12-20,ATOM,822749311,15
2020-02-05,XMR,1359554956,15
2020-02-24,LEO,944775186,19
2020-02-14,AION,53604142,100
2019-12-19,HOT,105889912,44
2020-02-05,DASH,1138445784,16
2020-02-24,NEO,942399481,20
2019-12-26,BTM,65528608,59
2020-02-21,BCD,142862663,50
2019-12-30,STEEM,46691014,78
2020-02-15,BTC,180179996219,1
2020-02-05,LINK,995970095,17
2020-02-24,ATOM,835592608,21
2020-02-05,LEO,904779986,19
2020-02-15,ETH,29045044403,2
2019-12-20,DOGE,254253746,30
2020-02-24,CRO,830180698,22
2019-12-28,THETA,77472767,54
2020-02-05,MIOTA,906015177,18
2020-02-15,XRP,13385174853,3
2020-02-24,HEDG,818513445,23
2020-02-05,NEO,899691108,20
2019-12-21,REP,107769964,43
2020-02-15,BCH,8000897937,4
2019-12-21,AE,42851094,86
2020-01-02,TRX,858205202,12
2019-12-18,PAX,241649208,32
2019-12-17,PAX,240097423,32
2019-12-16,PAX,238839288,34
2019-12-15,PAX,230123465,34
2019-12-14,PAX,230679119,34
2019-12-13,PAX,229590737,34
2019-12-12,PAX,235059360,34
2019-12-11,PAX,234421881,34
2019-12-10,PAX,239246078,34
2019-12-09,PAX,238015462,34
2019-12-08,PAX,237146006,33
2019-12-07,PAX,237142883,34
2019-12-06,PAX,236101387,33
2019-12-05,PAX,236300708,34
2020-02-24,MIOTA,727994274,24
2020-02-05,HT,846649656,21
2020-02-15,BSV,5667626454,5
2019-12-25,CENNZ,116291165,39
2019-12-24,CENNZ,116256815,40
2019-12-23,CENNZ,123311787,39
2019-12-22,CENNZ,126875722,39
2019-12-19,RLC,35783822,94
2020-01-04,ARDR,39276477,85
2020-01-03,ARDR,38276642,87
2020-01-02,ARDR,36802801,87
2019-12-27,BTT,57690119,69
2019-12-20,VSYS,74039792,56
2020-02-24,MKR,627518083,25
2020-02-05,ATOM,824888932,22
2020-02-15,LTC,4903772881,6
2020-01-04,ZB,88448584,50
2020-01-03,ZB,88739583,49
2019-12-28,BSV,1704772053,9
2019-12-21,XEM,288524413,29
2019-12-26,REP,102865057,44
2020-02-05,CRO,785363042,23
2020-02-24,ZEC,554385190,26
2020-02-15,USDT,4638318811,7
2020-02-05,HEDG,762348443,24
2020-02-24,ONT,546593724,27
2019-12-28,MAID,34769340,93
2020-02-15,EOS,4521126061,8
2020-02-05,ZEC,629289694,25
2020-02-24,XEM,513845424,28
2020-02-15,BNB,3756157245,9
2019-12-27,SOLVE,34353039,95
2020-02-05,MKR,576130988,26
2020-02-24,USDC,422121610,29
2020-02-15,XTZ,2209226319,10
2019-12-25,XRP,8261843273,3
2019-12-20,LTC,2565522972,6
2019-12-24,XRP,8325926772,3
2019-12-23,XRP,8271536883,3
2019-12-22,XRP,8532972546,3
2020-01-02,ONT,320505408,27
2019-12-31,ADK,33900704,92
2020-02-05,ONT,539472653,27
2019-12-26,USDT,4124425332,4
2019-12-26,XMR,787092855,16
2020-02-24,VET,372585301,30
2020-02-15,ADA,1655783318,11
2020-02-05,XEM,533366086,28
2020-01-05,DOGE,296989930,29
2020-02-15,XLM,1599467710,12
2020-02-24,BAT,366892507,32
2020-02-05,USDC,435925186,29
2019-12-20,AE,44111838,85
2020-02-15,TRX,1572749769,13
2020-02-24,OKB,367754520,31
2020-02-05,VET,360863243,30
2020-01-05,REP,104037533,44
2019-12-20,HT,666395474,18
2020-01-01,DGB,66554580,58
2020-02-15,XMR,1550434860,14
2020-02-05,BAT,358165211,31
2020-02-24,DOGE,319712946,33
2020-01-01,ETH,14271059633,2
2019-12-19,BTS,43747461,86
2020-01-05,BCH,4080035773,5
2020-02-15,LINK,1506631238,15
2020-02-05,DOGE,318098840,32
2020-02-24,ALGO,284495543,34
2019-12-28,QTUM,156641537,37
2019-12-31,ICX,58188532,66
2020-02-15,ETC,1208279705,16
2020-02-05,QTUM,235267771,33
2019-12-20,ALGO,116108372,42
2019-12-18,NANO,94692825,48
2019-12-17,NANO,84768663,50
2019-12-16,NANO,93741157,48
2019-12-15,NANO,99468508,47
2019-12-14,NANO,98697189,50
2019-12-13,NANO,104760001,46
2019-12-12,NANO,106542691,46
2019-12-11,NANO,106691061,46
2019-12-10,NANO,106702912,46
2019-12-09,NANO,108851469,48
2019-12-08,NANO,110908581,48
2019-12-07,NANO,109959921,48
2019-12-06,NANO,109941736,47
2019-12-05,NANO,108937162,47
2020-02-24,FTT,252335709,35
2019-12-25,QNT,42964627,82
2019-12-24,QNT,43447750,82
2019-12-23,QNT,44287979,82
2019-12-22,QNT,44697826,82
2020-02-05,FTT,226989214,35
2020-02-15,DASH,1136675447,17
2019-12-29,RVN,118141954,40
2020-02-24,DCR,232275455,36
2019-12-30,ADK,30326379,102
2019-12-27,SEELE,96199774,46
2020-02-05,ICX,228138645,34
2020-02-15,HT,1136377025,18
2019-12-20,TUSD,157791652,38
2020-02-24,QTUM,227171825,37
2020-01-01,ADK,31930962,98
2020-02-05,PAX,220900684,36
2020-02-15,NEO,1058122635,19
2020-02-24,PAX,203980262,38
2020-02-05,DCR,220470699,37
2020-02-15,LEO,966242139,20
2019-12-19,ATOM,817804301,16
2019-12-27,BTS,39561189,86
2020-02-24,ICX,191006981,39
2019-12-20,BTM,69759352,58
2020-02-05,BTG,205595627,38
2020-02-15,ATOM,873752237,21
2019-12-28,CRO,429669110,25
2019-12-31,BCN,52655089,72
2020-02-24,LSK,186614496,40
2020-02-05,SNX,181462089,39
2020-01-01,SAI,39328653,84
2020-02-15,CRO,857752412,22
2019-12-25,DGB,72353636,56
2019-12-24,DGB,73406475,56
2019-12-23,DGB,73367346,56
2019-12-22,DGB,74643160,55
2020-02-05,REP,173655358,40
2019-12-26,RLC,29399960,102
2019-12-25,DGD,32995811,96
2019-12-24,DGD,33737550,96
2019-12-23,DGD,33213228,96
2019-12-22,DGD,36015805,93
2019-12-25,RLC,30205581,101
2019-12-24,RLC,31408909,102
2019-12-26,MATIC,40009440,87
2019-12-23,RLC,31117342,101
2019-12-22,RLC,31634158,101
2020-02-24,BTG,172971286,41
2020-01-02,ZB,85251420,49
2020-02-15,MIOTA,803538996,23
2019-12-27,SC,57058578,70
2020-01-04,NEXO,63912118,64
2020-01-01,CENNZ,100307865,46
2020-01-03,NEXO,60216855,66
2020-01-02,NEXO,58847837,63
2019-12-20,BCN,53070940,74
2020-02-24,ZRX,167751881,42
2020-02-12,GRIN,51206701,100
2020-02-11,GRIN,48122569,104
2019-12-21,SXP,68814698,58
2020-02-10,GRIN,46611263,104
2019-12-26,MONA,50367287,75
2020-02-15,HEDG,765233390,24
2019-12-20,REP,107336020,43
2019-12-18,ZEC,238969717,33
2019-12-17,ZEC,225676017,33
2019-12-16,ZEC,241194314,33
2019-12-15,ZEC,267996021,31
2019-12-14,ZEC,261428865,32
2019-12-13,ZEC,269877551,31
2019-12-12,ZEC,257838050,32
2019-12-11,ZEC,252621849,32
2019-12-10,ZEC,242930847,33
2019-12-09,ZEC,250510156,33
2019-12-08,ZEC,236563463,34
2019-12-07,ZEC,238536538,33
2019-12-06,ZEC,234506293,34
2019-12-05,ZEC,243537538,33
2019-06-20,ALGO,197399941,43.5
2019-06-19,ALGO,201424336,47.5
2019-06-18,ALGO,198838500,46.5
2019-06-17,ALGO,206036912,47.5
2019-06-16,ALGO,206065980,47.5
2019-06-15,ALGO,206347163,47.5
2019-06-14,ALGO,201358871,46.5
2019-06-13,ALGO,202801169,45.5
2019-06-12,ALGO,205099271,46.5
2019-06-11,ALGO,206137283,43.5
2019-06-10,ALGO,209154040,44.5
2019-06-09,ALGO,197084410,43.5
2019-06-08,ALGO,214004824,43.5
2019-06-07,ALGO,204584381,46.5
2019-06-06,ALGO,192925335,47.5
2019-06-05,ALGO,197678858,46.5
2019-06-04,ALGO,187752789,48.5
2019-06-03,ALGO,204550209,45.5
2019-06-02,ALGO,216873202,43.5
2019-06-01,ALGO,214914142,44.5
2019-05-31,ALGO,216293669,43.5
2019-05-30,ALGO,213861677,42.5
2019-05-29,ALGO,228347998,44.5
2019-05-28,ALGO,224716945,44.5
2019-05-27,ALGO,222635642,41.5
2019-05-26,ALGO,220082332,41.5
2019-05-25,ALGO,214498822,42.5
2019-05-24,ALGO,213055145,41.5
2019-05-23,ALGO,216331345,41.5
2019-05-22,ALGO,215141094,41.5
2019-05-21,ALGO,225158511,41.5
2019-05-20,ALGO,234415982,40.5
2019-05-19,ALGO,250978736,36.5
2019-05-18,ALGO,239430642,36.5
2019-05-17,ALGO,232884220,37.5
2019-05-16,ALGO,253630137,35.5
2019-05-15,ALGO,264903334,35.5
2019-05-14,ALGO,233184917,37.5
2019-05-13,ALGO,226688338,37.5
2019-05-12,ALGO,221076368,37.5
2019-05-11,ALGO,232545374,37.5
2019-05-10,ALGO,214757447,37.5
2019-05-09,ALGO,209295971,37.5
2019-05-08,ALGO,219408944,36.5
2019-05-07,ALGO,218303860,35.5
2019-05-06,ALGO,228657911,35.5
2019-05-05,ALGO,223702873,33.5
2019-05-04,ALGO,224897028,34.5
2019-05-03,ALGO,227428253,34.5
2019-05-02,ALGO,225032989,35.5
2019-05-01,ALGO,225935075,32.5
2019-04-30,ALGO,234029112,31.5
2019-04-29,ALGO,227935600,30.5
2019-04-28,ALGO,236311826,30.5
2019-04-27,ALGO,240214380,30.5
2019-04-26,ALGO,243105087,30.5
2019-04-25,ALGO,235326177,30.5
2019-04-24,ALGO,239262159,32.5
2019-04-23,ALGO,238741971,35.5
2019-04-22,ALGO,252139847,32.5
2019-04-21,ALGO,229755600,36.5
2019-04-20,ALGO,238471812,34.5
2019-04-19,ALGO,243060273,33.5
2019-04-18,ALGO,234378230,36.5
2019-04-17,ALGO,221029183,36.5
2019-04-16,ALGO,210567317,36.5
2019-04-15,ALGO,206820627,36.5
2019-04-14,ALGO,222543498,36.5
2019-04-13,ALGO,207510446,38.5
2019-04-12,ALGO,214009282,38.5
2019-04-11,ALGO,201265194,38.5
2019-04-10,ALGO,219546708,37.5
2019-04-09,ALGO,226811963,36.5
2019-04-08,ALGO,245683423,34.5
2019-04-07,ALGO,244544177,36.5
2019-04-06,ALGO,234470362,35.5
2019-04-05,ALGO,216586466,38.5
2019-04-04,ALGO,212438892,35.5
2019-04-03,ALGO,218730253,35.5
2019-04-02,ALGO,193851606,41.5
2019-04-01,ALGO,173959453,41.5
2019-03-31,ALGO,169773701,41.5
